#User	Dir	Cellname	Size	Nets	Transistors	Runtime	Memory	RequestedMemory
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2662.155	93565	276812	457	5096.191	NA
ssjohnso	/import/siete-aus-sram8/ssjohnso/stcdmspp/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1666.939	93763	281599	347	3504.723	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2686.797	93639	276866	507	5142.152	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1647.304	92471	274678	324	3466.762	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2686.365	93675	277425	467	5142.770	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1648.177	93639	276426	284	3474.508	NA
ssjohnso	/import/siete-aus-sram8/ssjohnso/stcdmspp/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1667.111	93777	281637	472	3505.117	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2679.593	92819	276393	459	5130.859	NA
ssjohnso	/import/siete-aus-sram8/ssjohnso/stcdmspp/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1667.112	93777	281637	517	3505.188	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2674.057	92819	276321	443	5123.090	NA
ssjohnso	/import/siete-aus-sram8/ssjohnso/stcdmspp/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1667.112	93777	281637	286	3505.121	NA
ssjohnso	/import/siete-aus-sram8/ssjohnso/stcdmspp/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2674.057	92819	276321	732	5123.086	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1729.815	92421	275349	319	3585.379	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2686.366	93675	277425	793	5142.762	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2685.914	93637	276896	593	5141.520	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1729.815	92421	275349	298	3585.398	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2686.631	93637	276896	490	5142.316	NA
ssjohnso	/import/siete-aus-sram8/ssjohnso/stcdmspp/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1667.111	93777	281637	506	3505.121	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2685.968	93637	276896	462	5141.789	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1729.815	92421	275349	441	3585.383	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2686.863	93676	276993	732	5143.242	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2685.916	93634	276812	483	5140.723	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1648.179	93639	276426	499	3474.320	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2681.748	93663	276685	544	5132.547	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1625.405	93246	276066	292	3447.105	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1648.416	93639	275850	288	3474.457	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1647.319	92471	274678	383	3466.805	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1648.177	93639	276426	289	3474.492	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1729.856	92421	275349	302	3585.449	NA
ssjohnso	/import/siete-aus-sram8/ssjohnso/stcdmspp/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1644.684	92643	278457	521	3471.840	NA
ssjohnso	/import/siete-aus-sram8/ssjohnso/stcdmspp/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	1666.637	93753	281599	307	3504.473	NA
ssjohnso	/import/siete-aus-sram-nobkup4/ssjohnso/stcdmspp_temp1/customs/srams/cust/st_r_cx_rsu_speccam_l/st_r_cx_rsu_speccam/sigem/sigem	st_r_cx_rsu_speccam	2686.882	93637	276812	605	5142.340	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem_ttlh/sigem/sigem	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	98	1452.656	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem_noload_noslvs/sigem/sigem_1	st_flop_emb_vm11_117x_16_shld_l3d	0.570	76	0	2	375.219	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem_ttlh/sigem/sigem	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	98	1452.660	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	78	1452.664	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem_noload/sigem/sigem	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	2	375.180	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem_ttlh/sigem/sigem_1	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	93	1452.668	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem_noload/sigem/sigem_1	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	2	375.215	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem_noload/sigem/sigem_1	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	2	375.215	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	89	1452.668	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem_noload/sigem/sigem	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	2	375.180	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem/sigem/sigem	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	77	1452.609	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem_noload_noslvs/sigem/sigem	st_flop_emb_vm11_117x_16_shld_l3d	0.570	76	0	2	375.184	NA
amfu	/import/siete-cpu-timing1/amfu/cdmspp/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	2	469.758	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem/sigem/sigem	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	5	469.758	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	4	469.758	NA
amfu	/import/siete-cpu-timing1/amfu/cdmspp/customs/misc/st_fs_l/st_flop_emb_vm11_117x_16_shld_l3d/sigem/sigem/sigem	st_flop_emb_vm11_117x_16_shld_l3d	0.569	76	0	2	469.707	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/chips/siete/cpu/st_rpt_l/st_rptr_hm9_72x_32/sigem/sigem/sigem	st_rptr_hm9_72x_32	0.782	64	0	3	367.059	NA
pexuxu	/import/siete-lib-work2/peng/stcdmspp/lib/u2/u2_l/cl_u2_mux2edff_30x/sigem/sigem	cl_u2_mux2edff_30x	0.557	63	150	0	349.422	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_aoai211_24x/sigem	cl_u1ulvt20_aoai211_24x	0.700	19	96	1	348.969	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_aoai211_24x/sigem	cl_u1ulvt20_aoai211_24x	0.700	19	96	1	348.969	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem/sigem/sigem_1	st_flop_emb_hm12_117x_48_shld	1.496	206	0	8	415.527	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem_noload/sigem/sigem	st_flop_emb_hm12_117x_48_shld	1.494	206	0	5	415.066	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem/sigem/sigem	st_flop_emb_hm12_117x_48_shld	1.496	206	0	8	415.523	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem_ttlh/sigem/sigem	st_flop_emb_hm12_117x_48_shld	1.478	206	0	45	1491.906	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem/sigem/sigem	st_flop_emb_hm12_117x_48_shld	1.478	206	0	81	1491.918	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem_noload/sigem/sigem_1	st_flop_emb_hm12_117x_48_shld	1.494	206	0	5	415.066	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem_ttlh/sigem/sigem_1	st_flop_emb_hm12_117x_48_shld	1.478	206	0	46	1491.938	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem_test/sigem/sigem	st_flop_emb_hm12_117x_48_shld	22.925	1386	6068	12	420.445	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem/sigem/sigem_1	st_flop_emb_hm12_117x_48_shld	1.478	206	0	45	1491.934	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem_test/sigem/sigem_1	st_flop_emb_hm12_117x_48_shld	22.925	1386	6068	12	420.441	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem_ttlh/sigem/sigem	st_flop_emb_hm12_117x_48_shld	1.478	206	0	48	1491.918	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem/sigem/sigem	st_flop_emb_hm12_117x_48_shld	1.550	206	0	9	415.551	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem/sigem/sigem_1	st_flop_emb_hm12_117x_48_shld	1.478	206	0	256	1491.934	NA
amfu	/import/siete-cpu-timing1/amfu/cdmspp/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem/sigem/sigem_1	st_flop_emb_hm12_117x_48_shld	1.494	206	0	5	509.633	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem/sigem/sigem_1	st_flop_emb_hm12_117x_48_shld	1.494	206	0	13	509.633	NA
amfu	/import/siete-cpu-timing1/amfu/cdmspp/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem/sigem/sigem	st_flop_emb_hm12_117x_48_shld	1.494	206	0	5	509.586	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_117x_48_shld/sigem/sigem/sigem	st_flop_emb_hm12_117x_48_shld	1.494	206	0	10	509.637	NA
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1350.209	65783	216162	252	2840.176	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1346.834	65783	216162	380	2834.039	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1335.656	64145	214475	368	2825.445	2533.0
mcdang	/import/siete-aus-sram-nobkup5/mcdang/stcdmspp/srams/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	2156.079	64571	215598	370	4156.438	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1336.508	64501	214659	224	2825.012	2533.0
mcdang	/import/siete-aus-sram-nobkup5/mcdang/stcdmspp/srams/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1308.992	64226	213801	339	2834.398	2533.0
mcdang	/import/siete-aus-sram-nobkup4/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1346.834	65783	216162	408	2834.047	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1346.834	65783	216162	230	2834.082	2533.0
mcdang	/import/siete-aus-sram-nobkup5/mcdang/stcdmspp/srams/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	2156.079	64571	215598	629	4156.441	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1336.462	64501	214651	220	2824.941	2533.0
mcdang	/import/siete-aus-sram-nobkup5/mcdang/stcdmspp/srams/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1308.992	64226	213801	338	2834.379	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1335.656	64145	214475	217	2825.453	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1340.657	64501	215187	282	2834.215	2533.0
mcdang	/import/siete-aus-sram-nobkup4/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1350.117	65783	216162	342	2840.078	2533.0
mcdang	/import/siete-aus-sram-nobkup5/mcdang/stcdmspp/srams/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	2167.507	64571	215598	593	4160.730	2533.0
mcdang	/import/siete-aus-sram-nobkup4/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1346.834	65783	216162	279	2834.035	2533.0
mcdang	/import/siete-aus-sram-nobkup4/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1347.800	65783	216162	303	2835.922	2533.0
mcdang	/import/siete-aus-sram-nobkup4/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1346.834	65783	216162	233	2834.039	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1336.971	64501	214611	219	2826.168	2533.0
mcdang	/import/siete-aus-sram-nobkup5/mcdang/stcdmspp/srams/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1308.992	64226	213801	358	2834.383	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1337.362	64501	214683	231	2826.730	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1332.543	64129	214283	228	2824.082	2533.0
mcdang	/import/siete-aus-sram-nobkup4/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1350.117	65783	216162	222	2840.078	2533.0
mcdang	/import/siete-aus-sram-nobkup5/mcdang/stcdmspp/srams/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	2156.079	64571	215598	398	4156.441	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1337.210	64257	214699	228	2828.441	2533.0
mcdang	/import/siete-aus-sram-nobkup9/mcdang/stcdmspp/customs/srams/cust/st_r_rf_rsu_exidata_l/st_r_rf_rsu_exidata/sigem/sigem	st_r_rf_rsu_exidata	1322.057	64501	212499	293	2792.383	2533.0
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1767.285	72485	259984	580	3345.145	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1767.285	72485	259984	427	3345.156	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1782.738	73282	259296	281	3368.996	NA
pachang	/import/siete-sca-sram14/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1768.995	72485	259252	277	3346.812	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1767.285	72485	259984	500	3345.121	NA
pachang	/import/siete-sca-sram14/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1768.995	72485	259252	393	3346.820	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1782.314	73282	259646	471	3368.633	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1767.285	72485	259984	534	3345.137	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1793.336	73370	259843	464	3385.020	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1782.314	73282	259646	450	3368.652	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1793.250	73368	259833	554	3384.609	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1767.285	72485	259984	283	3345.145	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1767.285	72485	259984	260	3345.117	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1767.285	72485	259984	525	3345.152	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1767.285	72485	259984	281	3345.145	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1793.255	73368	259833	529	3384.777	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1793.335	73370	259843	282	3385.031	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	2943.473	73284	259321	660	5044.395	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1767.285	72485	259984	518	3345.152	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1767.285	72485	259984	274	3345.117	NA
pachang	/import/siete-sca-sram7/pachang/stcdmspp/customs/srams/cust/st_r_rf_tlu_tsa_l/st_r_rf_tlu_tsa/sigem/sigem	st_r_rf_tlu_tsa	1793.316	73368	259839	539	3384.867	NA
